,ID1,ID2,Relation
843,cwe829,cwe98,ParentOf
844,cwe98,cwe94,CanPrecede
845,cwe74,cwe99,ParentOf
846,cwe99,cwe706,PeerOf
847,cwe694,cwe102,ParentOf
848,cwe1173,cwe102,ParentOf
849,cwe20,cwe102,ParentOf
850,cwe573,cwe103,ParentOf
851,cwe20,cwe103,ParentOf
852,cwe573,cwe104,ParentOf
853,cwe20,cwe104,ParentOf
854,cwe1173,cwe105,ParentOf
855,cwe20,cwe105,ParentOf
856,cwe1173,cwe106,ParentOf
857,cwe20,cwe106,ParentOf
858,cwe1164,cwe107,ParentOf
859,cwe20,cwe107,ParentOf
860,cwe1173,cwe108,ParentOf
861,cwe20,cwe108,ParentOf
862,cwe1173,cwe109,ParentOf
863,cwe20,cwe109,ParentOf
864,cwe1164,cwe110,ParentOf
865,cwe20,cwe110,ParentOf
866,cwe695,cwe111,ParentOf
867,cwe20,cwe111,ParentOf
868,cwe1286,cwe112,ParentOf
869,cwe20,cwe112,ParentOf
870,cwe93,cwe113,ParentOf
871,cwe113,cwe79,CanPrecede
872,cwe20,cwe113,ParentOf
873,cwe436,cwe113,ParentOf
874,cwe73,cwe114,ParentOf
875,cwe20,cwe114,ParentOf
876,cwe436,cwe115,ParentOf
877,cwe707,cwe116,ParentOf
878,cwe116,cwe74,CanPrecede
879,cwe116,cwe117,ParentOf
880,cwe20,cwe117,ParentOf
881,cwe664,cwe118,ParentOf
882,cwe118,cwe119,ParentOf
883,cwe119,cwe120,ParentOf
884,cwe120,cwe123,CanPrecede
885,cwe20,cwe120,ParentOf
886,cwe788,cwe121,ParentOf
887,cwe787,cwe121,ParentOf
888,cwe788,cwe122,ParentOf
889,cwe787,cwe122,ParentOf
890,cwe787,cwe123,ParentOf
891,cwe119,cwe123,ParentOf
892,cwe786,cwe124,ParentOf
893,cwe787,cwe124,ParentOf
894,cwe119,cwe125,ParentOf
895,cwe125,cwe126,ParentOf
896,cwe788,cwe126,ParentOf
897,cwe125,cwe127,ParentOf
898,cwe786,cwe127,ParentOf
899,cwe682,cwe128,ParentOf
900,cwe128,cwe119,CanPrecede
901,cwe128,cwe190,PeerOf
902,cwe1285,cwe129,ParentOf
903,cwe20,cwe129,ParentOf
904,cwe129,cwe119,CanPrecede
905,cwe129,cwe823,CanPrecede
906,cwe129,cwe789,CanPrecede
907,cwe240,cwe130,ParentOf
908,cwe119,cwe130,ParentOf
909,cwe130,cwe805,CanPrecede
910,cwe682,cwe131,ParentOf
911,cwe131,cwe119,CanPrecede
912,cwe668,cwe134,ParentOf
913,cwe134,cwe123,CanPrecede
914,cwe20,cwe134,ParentOf
915,cwe682,cwe135,ParentOf
916,cwe707,cwe138,ParentOf
917,cwe138,cwe140,ParentOf
918,cwe140,cwe141,ParentOf
919,cwe140,cwe142,ParentOf
920,cwe140,cwe143,ParentOf
921,cwe140,cwe144,ParentOf
922,cwe140,cwe145,ParentOf
923,cwe140,cwe146,ParentOf
924,cwe138,cwe147,ParentOf
925,cwe138,cwe148,ParentOf
926,cwe138,cwe149,ParentOf
927,cwe138,cwe150,ParentOf
928,cwe138,cwe151,ParentOf
929,cwe138,cwe152,ParentOf
930,cwe138,cwe153,ParentOf
931,cwe138,cwe154,ParentOf
932,cwe138,cwe155,ParentOf
933,cwe138,cwe156,ParentOf
934,cwe138,cwe157,ParentOf
935,cwe138,cwe158,ParentOf
936,cwe138,cwe159,ParentOf
937,cwe138,cwe160,ParentOf
938,cwe160,cwe161,ParentOf
939,cwe138,cwe162,ParentOf
940,cwe162,cwe163,ParentOf
941,cwe138,cwe164,ParentOf
942,cwe164,cwe165,ParentOf
943,cwe159,cwe166,ParentOf
944,cwe228,cwe166,ParentOf
945,cwe159,cwe167,ParentOf
946,cwe228,cwe167,ParentOf
947,cwe159,cwe168,ParentOf
948,cwe228,cwe168,ParentOf
949,cwe707,cwe170,ParentOf
950,cwe170,cwe120,CanPrecede
951,cwe170,cwe126,CanPrecede
952,cwe170,cwe464,PeerOf
953,cwe170,cwe463,PeerOf
954,cwe20,cwe170,ParentOf
955,cwe707,cwe172,ParentOf
956,cwe172,cwe22,CanPrecede
957,cwe172,cwe41,CanPrecede
958,cwe172,cwe173,ParentOf
959,cwe173,cwe289,CanPrecede
960,cwe172,cwe174,ParentOf
961,cwe675,cwe174,ParentOf
962,cwe172,cwe175,ParentOf
963,cwe172,cwe176,ParentOf
964,cwe172,cwe177,ParentOf
965,cwe706,cwe178,ParentOf
966,cwe178,cwe433,CanPrecede
967,cwe178,cwe289,CanPrecede
968,cwe20,cwe179,ParentOf
969,cwe696,cwe179,ParentOf
970,cwe179,cwe180,ParentOf
971,cwe179,cwe181,ParentOf
972,cwe693,cwe182,ParentOf
973,cwe182,cwe33,CanPrecede
974,cwe182,cwe34,CanPrecede
975,cwe182,cwe35,CanPrecede
976,cwe697,cwe183,ParentOf
977,cwe183,cwe434,CanPrecede
978,cwe693,cwe184,ParentOf
979,cwe1023,cwe184,ParentOf
980,cwe184,cwe79,CanPrecede
981,cwe184,cwe78,CanPrecede
982,cwe184,cwe434,CanPrecede
983,cwe184,cwe98,CanPrecede
984,cwe697,cwe185,ParentOf
985,cwe185,cwe187,CanPrecede
986,cwe185,cwe182,CanPrecede
987,cwe185,cwe186,ParentOf
988,cwe1023,cwe187,ParentOf
989,cwe1105,cwe188,ParentOf
990,cwe435,cwe188,ParentOf
991,cwe682,cwe190,ParentOf
992,cwe20,cwe190,ParentOf
993,cwe190,cwe119,CanPrecede
994,cwe682,cwe191,ParentOf
995,cwe681,cwe192,ParentOf
996,cwe682,cwe193,ParentOf
997,cwe193,cwe617,CanPrecede
998,cwe193,cwe170,CanPrecede
999,cwe193,cwe119,CanPrecede
1000,cwe681,cwe194,ParentOf
1001,cwe681,cwe195,ParentOf
1002,cwe195,cwe119,CanPrecede
1003,cwe681,cwe196,ParentOf
1004,cwe681,cwe197,ParentOf
1005,cwe188,cwe198,ParentOf
1006,cwe668,cwe200,ParentOf
1007,cwe200,cwe201,ParentOf
1008,cwe1230,cwe202,ParentOf
1009,cwe200,cwe203,ParentOf
1010,cwe203,cwe204,ParentOf
1011,cwe203,cwe205,ParentOf
1012,cwe205,cwe514,CanPrecede
1013,cwe205,cwe206,ParentOf
1014,cwe205,cwe207,ParentOf
1015,cwe203,cwe208,ParentOf
1016,cwe208,cwe385,CanPrecede
1017,cwe208,cwe327,CanPrecede
1018,cwe200,cwe209,ParentOf
1019,cwe755,cwe209,ParentOf
1020,cwe209,cwe210,ParentOf
1021,cwe209,cwe211,ParentOf
1022,cwe669,cwe212,ParentOf
1023,cwe212,cwe201,CanPrecede
1024,cwe200,cwe213,ParentOf
1025,cwe497,cwe214,ParentOf
1026,cwe200,cwe215,ParentOf
1027,cwe552,cwe219,ParentOf
1028,cwe552,cwe220,ParentOf
1029,cwe664,cwe221,ParentOf
1030,cwe221,cwe222,ParentOf
1031,cwe221,cwe223,ParentOf
1032,cwe221,cwe224,ParentOf
1033,cwe459,cwe226,ParentOf
1034,cwe212,cwe226,ParentOf
1035,cwe226,cwe201,CanPrecede
1036,cwe703,cwe228,ParentOf
1037,cwe707,cwe228,ParentOf
1038,cwe228,cwe229,ParentOf
1039,cwe229,cwe230,ParentOf
1040,cwe229,cwe231,ParentOf
1041,cwe231,cwe120,CanPrecede
1042,cwe229,cwe232,ParentOf
1043,cwe228,cwe233,ParentOf
1044,cwe233,cwe234,ParentOf
1045,cwe233,cwe235,ParentOf
1046,cwe233,cwe236,ParentOf
1047,cwe228,cwe237,ParentOf
1048,cwe237,cwe238,ParentOf
1049,cwe237,cwe239,ParentOf
1050,cwe239,cwe404,PeerOf
1051,cwe237,cwe240,ParentOf
1052,cwe707,cwe240,ParentOf
1053,cwe228,cwe241,ParentOf
1054,cwe1177,cwe242,ParentOf
1055,cwe573,cwe243,ParentOf
1056,cwe669,cwe243,ParentOf
1057,cwe226,cwe244,ParentOf
1058,cwe244,cwe669,CanPrecede
1059,cwe695,cwe245,ParentOf
1060,cwe695,cwe246,ParentOf
1061,cwe705,cwe248,ParentOf
1062,cwe755,cwe248,ParentOf
1063,cwe703,cwe248,ParentOf
1064,cwe269,cwe250,ParentOf
1065,cwe657,cwe250,ParentOf
1066,cwe754,cwe252,ParentOf
1067,cwe252,cwe476,CanPrecede
1068,cwe573,cwe253,ParentOf
1069,cwe754,cwe253,ParentOf
1070,cwe522,cwe256,ParentOf
1071,cwe522,cwe257,ParentOf
1072,cwe257,cwe259,PeerOf
1073,cwe260,cwe258,ParentOf
1074,cwe521,cwe258,ParentOf
1075,cwe798,cwe259,ParentOf
1076,cwe259,cwe321,PeerOf
1077,cwe522,cwe260,ParentOf
1078,cwe522,cwe261,ParentOf
1079,cwe1390,cwe262,ParentOf
1080,cwe262,cwe309,PeerOf
1081,cwe262,cwe324,PeerOf
1082,cwe1390,cwe263,ParentOf
1083,cwe269,cwe266,ParentOf
1084,cwe269,cwe267,ParentOf
1085,cwe269,cwe268,ParentOf
1086,cwe284,cwe269,ParentOf
1087,cwe269,cwe270,ParentOf
1088,cwe269,cwe271,ParentOf
1089,cwe271,cwe272,ParentOf
1090,cwe754,cwe273,ParentOf
1091,cwe271,cwe273,ParentOf
1092,cwe273,cwe252,PeerOf
1093,cwe755,cwe274,ParentOf
1094,cwe269,cwe274,ParentOf
1095,cwe274,cwe271,PeerOf
1096,cwe732,cwe276,ParentOf
1097,cwe732,cwe277,ParentOf
1098,cwe732,cwe278,ParentOf
1099,cwe732,cwe279,ParentOf
1100,cwe755,cwe280,ParentOf
1101,cwe732,cwe281,ParentOf
1102,cwe284,cwe282,ParentOf
1103,cwe282,cwe283,ParentOf
1104,cwe284,cwe285,ParentOf
1105,cwe284,cwe286,ParentOf
1106,cwe284,cwe287,ParentOf
1107,cwe306,cwe288,ParentOf
1108,cwe284,cwe288,ParentOf
1109,cwe288,cwe420,PeerOf
1110,cwe1390,cwe289,ParentOf
1111,cwe1390,cwe290,ParentOf
1112,cwe287,cwe290,ParentOf
1113,cwe290,cwe291,ParentOf
1114,cwe923,cwe291,ParentOf
1115,cwe471,cwe291,ParentOf
1116,cwe290,cwe293,ParentOf
1117,cwe1390,cwe294,ParentOf
1118,cwe287,cwe294,ParentOf
1119,cwe287,cwe295,ParentOf
1120,cwe295,cwe322,PeerOf
1121,cwe295,cwe296,ParentOf
1122,cwe573,cwe296,ParentOf
1123,cwe923,cwe297,ParentOf
1124,cwe295,cwe297,ParentOf
1125,cwe295,cwe298,ParentOf
1126,cwe672,cwe298,ParentOf
1127,cwe295,cwe299,ParentOf
1128,cwe404,cwe299,ParentOf
1129,cwe923,cwe300,ParentOf
1130,cwe1390,cwe301,ParentOf
1131,cwe301,cwe327,PeerOf
1132,cwe1390,cwe302,ParentOf
1133,cwe807,cwe302,ParentOf
1134,cwe1390,cwe303,ParentOf
1135,cwe303,cwe304,ParentOf
1136,cwe573,cwe304,ParentOf
1137,cwe1390,cwe305,ParentOf
1138,cwe287,cwe306,ParentOf
1139,cwe1390,cwe307,ParentOf
1140,cwe287,cwe307,ParentOf
1141,cwe799,cwe307,ParentOf
1142,cwe1390,cwe308,ParentOf
1143,cwe654,cwe308,ParentOf
1144,cwe308,cwe309,PeerOf
1145,cwe1390,cwe309,ParentOf
1146,cwe654,cwe309,ParentOf
1147,cwe693,cwe311,ParentOf
1148,cwe311,cwe312,ParentOf
1149,cwe922,cwe312,ParentOf
1150,cwe312,cwe313,ParentOf
1151,cwe312,cwe314,ParentOf
1152,cwe312,cwe315,ParentOf
1153,cwe312,cwe316,ParentOf
1154,cwe312,cwe317,ParentOf
1155,cwe312,cwe318,ParentOf
1156,cwe311,cwe319,ParentOf
1157,cwe798,cwe321,ParentOf
1158,cwe306,cwe322,ParentOf
1159,cwe322,cwe923,CanPrecede
1160,cwe344,cwe323,ParentOf
1161,cwe672,cwe324,ParentOf
1162,cwe324,cwe298,PeerOf
1163,cwe573,cwe325,ParentOf
1164,cwe325,cwe358,PeerOf
1165,cwe693,cwe326,ParentOf
1166,cwe693,cwe327,ParentOf
1167,cwe327,cwe311,PeerOf
1168,cwe326,cwe328,ParentOf
1169,cwe327,cwe328,ParentOf
1170,cwe1204,cwe329,ParentOf
1171,cwe573,cwe329,ParentOf
1172,cwe693,cwe330,ParentOf
1173,cwe330,cwe804,CanPrecede
1174,cwe330,cwe331,ParentOf
1175,cwe331,cwe332,ParentOf
1176,cwe331,cwe333,ParentOf
1177,cwe755,cwe333,ParentOf
1178,cwe330,cwe334,ParentOf
1179,cwe330,cwe335,ParentOf
1180,cwe335,cwe336,ParentOf
1181,cwe335,cwe337,ParentOf
1182,cwe330,cwe338,ParentOf
1183,cwe335,cwe339,ParentOf
1184,cwe339,cwe341,PeerOf
1185,cwe330,cwe340,ParentOf
1186,cwe340,cwe341,ParentOf
1187,cwe340,cwe342,ParentOf
1188,cwe340,cwe343,ParentOf
1189,cwe330,cwe344,ParentOf
1190,cwe693,cwe345,ParentOf
1191,cwe345,cwe346,ParentOf
1192,cwe284,cwe346,ParentOf
1193,cwe345,cwe347,ParentOf
1194,cwe345,cwe348,ParentOf
1195,cwe345,cwe349,ParentOf
1196,cwe290,cwe350,ParentOf
1197,cwe807,cwe350,ParentOf
1198,cwe350,cwe923,CanPrecede
1199,cwe345,cwe351,ParentOf
1200,cwe351,cwe436,PeerOf
1201,cwe345,cwe352,ParentOf
1202,cwe345,cwe353,ParentOf
1203,cwe353,cwe354,PeerOf
1204,cwe345,cwe354,ParentOf
1205,cwe754,cwe354,ParentOf
1206,cwe221,cwe356,ParentOf
1207,cwe693,cwe357,ParentOf
1208,cwe573,cwe358,ParentOf
1209,cwe693,cwe358,ParentOf
1210,cwe200,cwe359,ParentOf
1211,cwe345,cwe360,ParentOf
1212,cwe691,cwe362,ParentOf
1213,cwe367,cwe363,ParentOf
1214,cwe363,cwe59,CanPrecede
1215,cwe362,cwe364,ParentOf
1216,cwe364,cwe415,CanPrecede
1217,cwe364,cwe416,CanPrecede
1218,cwe364,cwe123,CanPrecede
1219,cwe362,cwe366,ParentOf
1220,cwe662,cwe366,ParentOf
1221,cwe362,cwe367,ParentOf
1222,cwe362,cwe368,ParentOf
1223,cwe682,cwe369,ParentOf
1224,cwe299,cwe370,ParentOf
1225,cwe370,cwe296,PeerOf
1226,cwe370,cwe297,PeerOf
1227,cwe370,cwe298,PeerOf
1228,cwe664,cwe372,ParentOf
1229,cwe668,cwe374,ParentOf
1230,cwe668,cwe375,ParentOf
1231,cwe668,cwe377,ParentOf
1232,cwe377,cwe378,ParentOf
1233,cwe377,cwe379,ParentOf
1234,cwe705,cwe382,ParentOf
1235,cwe695,cwe383,ParentOf
1236,cwe610,cwe384,ParentOf
1237,cwe514,cwe385,ParentOf
1238,cwe706,cwe386,ParentOf
1239,cwe386,cwe367,PeerOf
1240,cwe386,cwe610,PeerOf
1241,cwe386,cwe486,PeerOf
1242,cwe755,cwe390,ParentOf
1243,cwe390,cwe401,CanPrecede
1244,cwe754,cwe391,ParentOf
1245,cwe703,cwe391,ParentOf
1246,cwe755,cwe392,ParentOf
1247,cwe684,cwe392,ParentOf
1248,cwe703,cwe392,ParentOf
1249,cwe684,cwe393,ParentOf
1250,cwe703,cwe393,ParentOf
1251,cwe754,cwe394,ParentOf
1252,cwe705,cwe395,ParentOf
1253,cwe755,cwe395,ParentOf
1254,cwe705,cwe396,ParentOf
1255,cwe755,cwe396,ParentOf
1256,cwe221,cwe396,ParentOf
1257,cwe705,cwe397,ParentOf
1258,cwe221,cwe397,ParentOf
1259,cwe703,cwe397,ParentOf
1260,cwe664,cwe400,ParentOf
1261,cwe772,cwe401,ParentOf
1262,cwe404,cwe401,ParentOf
1263,cwe668,cwe402,ParentOf
1264,cwe402,cwe403,ParentOf
1265,cwe664,cwe404,ParentOf
1266,cwe404,cwe405,PeerOf
1267,cwe404,cwe619,CanPrecede
1268,cwe400,cwe405,ParentOf
1269,cwe405,cwe406,ParentOf
1270,cwe405,cwe407,ParentOf
1271,cwe405,cwe408,ParentOf
1272,cwe696,cwe408,ParentOf
1273,cwe405,cwe409,ParentOf
1274,cwe664,cwe410,ParentOf
1275,cwe410,cwe400,CanPrecede
1276,cwe667,cwe412,ParentOf
1277,cwe667,cwe413,ParentOf
1278,cwe667,cwe414,ParentOf
1279,cwe825,cwe415,ParentOf
1280,cwe1341,cwe415,ParentOf
1281,cwe672,cwe415,ParentOf
1282,cwe666,cwe415,ParentOf
1283,cwe415,cwe416,PeerOf
1284,cwe415,cwe123,PeerOf
1285,cwe825,cwe416,ParentOf
1286,cwe672,cwe416,ParentOf
1287,cwe416,cwe120,CanPrecede
1288,cwe416,cwe123,CanPrecede
1289,cwe923,cwe419,ParentOf
1290,cwe923,cwe420,ParentOf
1291,cwe420,cwe421,ParentOf
1292,cwe362,cwe421,ParentOf
1293,cwe420,cwe422,ParentOf
1294,cwe360,cwe422,ParentOf
1295,cwe693,cwe424,ParentOf
1296,cwe638,cwe424,ParentOf
1297,cwe862,cwe425,ParentOf
1298,cwe288,cwe425,ParentOf
1299,cwe424,cwe425,ParentOf
1300,cwe425,cwe471,CanPrecede
1301,cwe425,cwe98,CanPrecede
1302,cwe642,cwe426,ParentOf
1303,cwe668,cwe426,ParentOf
1304,cwe673,cwe426,ParentOf
1305,cwe426,cwe427,PeerOf
1306,cwe426,cwe428,PeerOf
1307,cwe668,cwe427,ParentOf
1308,cwe668,cwe428,ParentOf
1309,cwe691,cwe430,ParentOf
1310,cwe430,cwe433,CanPrecede
1311,cwe430,cwe434,PeerOf
1312,cwe691,cwe431,ParentOf
1313,cwe431,cwe433,CanPrecede
1314,cwe364,cwe432,ParentOf
1315,cwe219,cwe433,ParentOf
1316,cwe669,cwe434,ParentOf
1317,cwe434,cwe351,PeerOf
1318,cwe434,cwe436,PeerOf
1319,cwe435,cwe436,ParentOf
1320,cwe436,cwe437,ParentOf
1321,cwe435,cwe439,ParentOf
1322,cwe684,cwe440,ParentOf
1323,cwe610,cwe441,ParentOf
1324,cwe441,cwe668,CanPrecede
1325,cwe436,cwe444,ParentOf
1326,cwe684,cwe446,ParentOf
1327,cwe446,cwe447,ParentOf
1328,cwe671,cwe447,ParentOf
1329,cwe446,cwe448,ParentOf
1330,cwe446,cwe449,ParentOf
1331,cwe357,cwe450,ParentOf
1332,cwe684,cwe451,ParentOf
1333,cwe221,cwe451,ParentOf
1334,cwe451,cwe346,PeerOf
1335,cwe1188,cwe453,ParentOf
1336,cwe1419,cwe454,ParentOf
1337,cwe665,cwe455,ParentOf
1338,cwe705,cwe455,ParentOf
1339,cwe636,cwe455,ParentOf
1340,cwe909,cwe456,ParentOf
1341,cwe665,cwe456,ParentOf
1342,cwe456,cwe89,CanPrecede
1343,cwe456,cwe120,CanPrecede
1344,cwe456,cwe98,CanPrecede
1345,cwe456,cwe457,CanPrecede
1346,cwe908,cwe457,ParentOf
1347,cwe665,cwe457,ParentOf
1348,cwe404,cwe459,ParentOf
1349,cwe459,cwe460,ParentOf
1350,cwe755,cwe460,ParentOf
1351,cwe694,cwe462,ParentOf
1352,cwe707,cwe463,ParentOf
1353,cwe463,cwe464,PeerOf
1354,cwe138,cwe464,ParentOf
1355,cwe119,cwe466,ParentOf
1356,cwe20,cwe466,ParentOf
1357,cwe131,cwe467,ParentOf
1358,cwe682,cwe468,ParentOf
1359,cwe682,cwe469,ParentOf
1360,cwe913,cwe470,ParentOf
1361,cwe610,cwe470,ParentOf
1362,cwe20,cwe470,ParentOf
1363,cwe664,cwe471,ParentOf
1364,cwe642,cwe472,ParentOf
1365,cwe471,cwe472,ParentOf
1366,cwe471,cwe473,ParentOf
1367,cwe473,cwe98,CanPrecede
1368,cwe758,cwe474,ParentOf
1369,cwe573,cwe475,ParentOf
1370,cwe710,cwe476,ParentOf
1371,cwe754,cwe476,ParentOf
1372,cwe710,cwe477,ParentOf
1373,cwe1023,cwe478,ParentOf
1374,cwe828,cwe479,ParentOf
1375,cwe663,cwe479,ParentOf
1376,cwe479,cwe123,CanPrecede
1377,cwe670,cwe480,ParentOf
1378,cwe480,cwe481,ParentOf
1379,cwe481,cwe697,CanPrecede
1380,cwe480,cwe482,ParentOf
1381,cwe670,cwe483,ParentOf
1382,cwe710,cwe484,ParentOf
1383,cwe670,cwe484,ParentOf
1384,cwe1025,cwe486,ParentOf
1385,cwe664,cwe487,ParentOf
1386,cwe668,cwe488,ParentOf
1387,cwe710,cwe489,ParentOf
1388,cwe489,cwe215,CanPrecede
1389,cwe668,cwe491,ParentOf
1390,cwe668,cwe492,ParentOf
1391,cwe668,cwe493,ParentOf
1392,cwe345,cwe494,ParentOf
1393,cwe669,cwe494,ParentOf
1394,cwe664,cwe495,ParentOf
1395,cwe664,cwe496,ParentOf
1396,cwe200,cwe497,ParentOf
1397,cwe668,cwe498,ParentOf
1398,cwe498,cwe200,CanPrecede
1399,cwe668,cwe499,ParentOf
1400,cwe499,cwe200,CanPrecede
1401,cwe493,cwe500,ParentOf
1402,cwe664,cwe501,ParentOf
1403,cwe913,cwe502,ParentOf
1404,cwe502,cwe915,PeerOf
1405,cwe912,cwe506,ParentOf
1406,cwe506,cwe507,ParentOf
1407,cwe507,cwe508,ParentOf
1408,cwe507,cwe509,ParentOf
1409,cwe506,cwe510,ParentOf
1410,cwe506,cwe511,ParentOf
1411,cwe506,cwe512,ParentOf
1412,cwe1229,cwe514,ParentOf
1413,cwe514,cwe515,ParentOf
1414,cwe266,cwe520,ParentOf
1415,cwe1391,cwe521,ParentOf
1416,cwe287,cwe521,ParentOf
1417,cwe1390,cwe522,ParentOf
1418,cwe287,cwe522,ParentOf
1419,cwe668,cwe522,ParentOf
1420,cwe522,cwe523,ParentOf
1421,cwe668,cwe524,ParentOf
1422,cwe524,cwe525,ParentOf
1423,cwe312,cwe526,ParentOf
1424,cwe526,cwe214,PeerOf
1425,cwe552,cwe527,ParentOf
1426,cwe552,cwe528,ParentOf
1427,cwe552,cwe529,ParentOf
1428,cwe552,cwe530,ParentOf
1429,cwe540,cwe531,ParentOf
1430,cwe538,cwe532,ParentOf
1431,cwe200,cwe532,ParentOf
1432,cwe211,cwe535,ParentOf
1433,cwe211,cwe536,ParentOf
1434,cwe211,cwe537,ParentOf
1435,cwe200,cwe538,ParentOf
1436,cwe552,cwe539,ParentOf
1437,cwe538,cwe540,ParentOf
1438,cwe540,cwe541,ParentOf
1439,cwe820,cwe543,ParentOf
1440,cwe662,cwe543,ParentOf
1441,cwe755,cwe544,ParentOf
1442,cwe1078,cwe546,ParentOf
1443,cwe1078,cwe547,ParentOf
1444,cwe497,cwe548,ParentOf
1445,cwe522,cwe549,ParentOf
1446,cwe209,cwe550,ParentOf
1447,cwe863,cwe551,ParentOf
1448,cwe696,cwe551,ParentOf
1449,cwe668,cwe552,ParentOf
1450,cwe285,cwe552,ParentOf
1451,cwe552,cwe553,ParentOf
1452,cwe1173,cwe554,ParentOf
1453,cwe260,cwe555,ParentOf
1454,cwe266,cwe556,ParentOf
1455,cwe663,cwe558,ParentOf
1456,cwe687,cwe560,ParentOf
1457,cwe1164,cwe561,ParentOf
1458,cwe758,cwe562,ParentOf
1459,cwe562,cwe672,CanPrecede
1460,cwe562,cwe825,CanPrecede
1461,cwe1164,cwe563,ParentOf
1462,cwe89,cwe564,ParentOf
1463,cwe642,cwe565,ParentOf
1464,cwe669,cwe565,ParentOf
1465,cwe602,cwe565,ParentOf
1466,cwe639,cwe566,ParentOf
1467,cwe820,cwe567,ParentOf
1468,cwe662,cwe567,ParentOf
1469,cwe567,cwe488,CanPrecede
1470,cwe573,cwe568,ParentOf
1471,cwe459,cwe568,ParentOf
1472,cwe710,cwe570,ParentOf
1473,cwe570,cwe561,CanPrecede
1474,cwe710,cwe571,ParentOf
1475,cwe571,cwe561,CanPrecede
1476,cwe821,cwe572,ParentOf
1477,cwe710,cwe573,ParentOf
1478,cwe695,cwe574,ParentOf
1479,cwe821,cwe574,ParentOf
1480,cwe695,cwe575,ParentOf
1481,cwe695,cwe576,ParentOf
1482,cwe573,cwe577,ParentOf
1483,cwe573,cwe578,ParentOf
1484,cwe573,cwe579,ParentOf
1485,cwe664,cwe580,ParentOf
1486,cwe573,cwe580,ParentOf
1487,cwe573,cwe581,ParentOf
1488,cwe697,cwe581,ParentOf
1489,cwe668,cwe582,ParentOf
1490,cwe668,cwe583,ParentOf
1491,cwe705,cwe584,ParentOf
1492,cwe1071,cwe585,ParentOf
1493,cwe1076,cwe586,ParentOf
1494,cwe344,cwe587,ParentOf
1495,cwe758,cwe587,ParentOf
1496,cwe704,cwe588,ParentOf
1497,cwe758,cwe588,ParentOf
1498,cwe474,cwe589,ParentOf
1499,cwe762,cwe590,ParentOf
1500,cwe590,cwe123,CanPrecede
1501,cwe413,cwe591,ParentOf
1502,cwe666,cwe593,ParentOf
1503,cwe1390,cwe593,ParentOf
1504,cwe1076,cwe594,ParentOf
1505,cwe1025,cwe595,ParentOf
1506,cwe595,cwe597,ParentOf
1507,cwe480,cwe597,ParentOf
1508,cwe201,cwe598,ParentOf
1509,cwe295,cwe599,ParentOf
1510,cwe248,cwe600,ParentOf
1511,cwe600,cwe209,CanPrecede
1512,cwe600,cwe390,PeerOf
1513,cwe610,cwe601,ParentOf
1514,cwe693,cwe602,ParentOf
1515,cwe602,cwe471,CanPrecede
1516,cwe602,cwe290,PeerOf
1517,cwe602,cwe300,PeerOf
1518,cwe1390,cwe603,ParentOf
1519,cwe602,cwe603,ParentOf
1520,cwe603,cwe300,PeerOf
1521,cwe603,cwe656,PeerOf
1522,cwe675,cwe605,ParentOf
1523,cwe666,cwe605,ParentOf
1524,cwe1284,cwe606,ParentOf
1525,cwe606,cwe834,CanPrecede
1526,cwe471,cwe607,ParentOf
1527,cwe668,cwe608,ParentOf
1528,cwe667,cwe609,ParentOf
1529,cwe609,cwe367,CanPrecede
1530,cwe664,cwe610,ParentOf
1531,cwe610,cwe611,ParentOf
1532,cwe611,cwe441,PeerOf
1533,cwe1230,cwe612,ParentOf
1534,cwe672,cwe613,ParentOf
1535,cwe613,cwe287,CanPrecede
1536,cwe319,cwe614,ParentOf
1537,cwe540,cwe615,ParentOf
1538,cwe615,cwe546,PeerOf
1539,cwe345,cwe616,ParentOf
1540,cwe616,cwe473,PeerOf
1541,cwe670,cwe617,ParentOf
1542,cwe749,cwe618,ParentOf
1543,cwe402,cwe619,ParentOf
1544,cwe1390,cwe620,ParentOf
1545,cwe914,cwe621,ParentOf
1546,cwe621,cwe471,CanPrecede
