,ID1,ID2,Relation
2320,capec180,cwe1190,AttackOf
2321,capec180,cwe1191,AttackOf
2322,capec180,cwe1193,AttackOf
2323,capec180,cwe1220,AttackOf
2324,capec180,cwe1268,AttackOf
2325,capec180,cwe1280,AttackOf
2326,capec180,cwe1297,AttackOf
2327,capec180,cwe1311,AttackOf
2328,capec180,cwe1315,AttackOf
2329,capec180,cwe1318,AttackOf
2330,capec180,cwe1320,AttackOf
2331,capec180,cwe1321,AttackOf
2332,capec181,cwe1021,AttackOf
2333,capec182,cwe20,AttackOf
2334,capec182,cwe184,AttackOf
2335,capec182,cwe697,AttackOf
2336,capec183,cwe77,AttackOf
2337,capec184,cwe494,AttackOf
2338,capec185,cwe494,AttackOf
2339,capec186,cwe494,AttackOf
2340,capec187,cwe494,AttackOf
2341,capec188,cwe1278,AttackOf
2342,capec189,cwe203,AttackOf
2343,capec189,cwe1255,AttackOf
2344,capec189,cwe1300,AttackOf
2345,capec19,cwe284,AttackOf
2346,capec190,cwe912,AttackOf
2347,capec191,cwe798,AttackOf
2348,capec192,cwe326,AttackOf
2349,capec193,cwe98,AttackOf
2350,capec193,cwe80,AttackOf
2351,capec194,cwe287,AttackOf
2352,capec196,cwe384,AttackOf
2353,capec196,cwe664,AttackOf
2354,capec197,cwe770,AttackOf
2355,capec197,cwe776,AttackOf
2356,capec198,cwe81,AttackOf
2357,capec199,cwe87,AttackOf
2358,capec2,cwe645,AttackOf
2359,capec20,cwe326,AttackOf
2360,capec20,cwe327,AttackOf
2361,capec20,cwe693,AttackOf
2362,capec20,cwe1204,AttackOf
2363,capec201,cwe829,AttackOf
2364,capec202,cwe602,AttackOf
2365,capec203,cwe15,AttackOf
2366,capec204,cwe524,AttackOf
2367,capec204,cwe311,AttackOf
2368,capec204,cwe1239,AttackOf
2369,capec204,cwe1258,AttackOf
2370,capec206,cwe732,AttackOf
2371,capec207,cwe602,AttackOf
2372,capec208,cwe602,AttackOf
2373,capec209,cwe79,AttackOf
2374,capec209,cwe20,AttackOf
2375,capec209,cwe646,AttackOf
2376,capec21,cwe290,AttackOf
2377,capec21,cwe302,AttackOf
2378,capec21,cwe346,AttackOf
2379,capec21,cwe539,AttackOf
2380,capec21,cwe6,AttackOf
2381,capec21,cwe384,AttackOf
2382,capec21,cwe664,AttackOf
2383,capec21,cwe602,AttackOf
2384,capec21,cwe642,AttackOf
2385,capec212,cwe1242,AttackOf
2386,capec212,cwe1246,AttackOf
2387,capec212,cwe1281,AttackOf
2388,capec215,cwe209,AttackOf
2389,capec215,cwe532,AttackOf
2390,capec216,cwe306,AttackOf
2391,capec217,cwe201,AttackOf
2392,capec218,cwe345,AttackOf
2393,capec219,cwe441,AttackOf
2394,capec219,cwe610,AttackOf
2395,capec22,cwe290,AttackOf
2396,capec22,cwe287,AttackOf
2397,capec22,cwe20,AttackOf
2398,capec22,cwe200,AttackOf
2399,capec22,cwe693,AttackOf
2400,capec220,cwe757,AttackOf
2401,capec221,cwe611,AttackOf
2402,capec222,cwe1021,AttackOf
2403,capec224,cwe200,AttackOf
2404,capec226,cwe565,AttackOf
2405,capec226,cwe472,AttackOf
2406,capec227,cwe400,AttackOf
2407,capec228,cwe829,AttackOf
2408,capec229,cwe770,AttackOf
2409,capec23,cwe20,AttackOf
2410,capec230,cwe112,AttackOf
2411,capec230,cwe20,AttackOf
2412,capec230,cwe674,AttackOf
2413,capec230,cwe770,AttackOf
2414,capec231,cwe112,AttackOf
2415,capec231,cwe20,AttackOf
2416,capec231,cwe674,AttackOf
2417,capec231,cwe770,AttackOf
2418,capec233,cwe269,AttackOf
2419,capec233,cwe1264,AttackOf
2420,capec233,cwe1311,AttackOf
2421,capec234,cwe732,AttackOf
2422,capec234,cwe648,AttackOf
2423,capec237,cwe693,AttackOf
2424,capec24,cwe120,AttackOf
2425,capec24,cwe119,AttackOf
2426,capec24,cwe118,AttackOf
2427,capec24,cwe74,AttackOf
2428,capec24,cwe20,AttackOf
2429,capec24,cwe680,AttackOf
2430,capec24,cwe733,AttackOf
2431,capec24,cwe697,AttackOf
2432,capec240,cwe99,AttackOf
2433,capec242,cwe94,AttackOf
2434,capec243,cwe83,AttackOf
2435,capec244,cwe83,AttackOf
2436,capec245,cwe85,AttackOf
2437,capec247,cwe86,AttackOf
2438,capec248,cwe77,AttackOf
2439,capec25,cwe412,AttackOf
2440,capec25,cwe567,AttackOf
2441,capec25,cwe662,AttackOf
2442,capec25,cwe667,AttackOf
2443,capec25,cwe833,AttackOf
2444,capec25,cwe1322,AttackOf
2445,capec250,cwe91,AttackOf
2446,capec250,cwe74,AttackOf
2447,capec250,cwe20,AttackOf
2448,capec250,cwe707,AttackOf
2449,capec251,cwe829,AttackOf
2450,capec252,cwe829,AttackOf
2451,capec253,cwe829,AttackOf
2452,capec256,cwe805,AttackOf
2453,capec26,cwe368,AttackOf
2454,capec26,cwe363,AttackOf
2455,capec26,cwe366,AttackOf
2456,capec26,cwe370,AttackOf
2457,capec26,cwe362,AttackOf
2458,capec26,cwe662,AttackOf
2459,capec26,cwe689,AttackOf
2460,capec26,cwe667,AttackOf
2461,capec26,cwe665,AttackOf
2462,capec26,cwe1223,AttackOf
2463,capec26,cwe1254,AttackOf
2464,capec26,cwe1298,AttackOf
2465,capec261,cwe20,AttackOf
2466,capec263,cwe829,AttackOf
2467,capec267,cwe173,AttackOf
2468,capec267,cwe172,AttackOf
2469,capec267,cwe180,AttackOf
2470,capec267,cwe181,AttackOf
2471,capec267,cwe73,AttackOf
2472,capec267,cwe74,AttackOf
2473,capec267,cwe20,AttackOf
2474,capec267,cwe697,AttackOf
2475,capec267,cwe692,AttackOf
2476,capec268,cwe117,AttackOf
2477,capec27,cwe367,AttackOf
2478,capec27,cwe61,AttackOf
2479,capec27,cwe662,AttackOf
2480,capec27,cwe689,AttackOf
2481,capec27,cwe667,AttackOf
2482,capec270,cwe15,AttackOf
2483,capec271,cwe15,AttackOf
2484,capec273,cwe74,AttackOf
2485,capec273,cwe436,AttackOf
2486,capec273,cwe444,AttackOf
2487,capec274,cwe302,AttackOf
2488,capec274,cwe654,AttackOf
2489,capec275,cwe350,AttackOf
2490,capec276,cwe707,AttackOf
2491,capec277,cwe707,AttackOf
2492,capec278,cwe707,AttackOf
2493,capec279,cwe707,AttackOf
2494,capec28,cwe74,AttackOf
2495,capec28,cwe20,AttackOf
2496,capec285,cwe200,AttackOf
2497,capec287,cwe200,AttackOf
2498,capec29,cwe367,AttackOf
2499,capec29,cwe368,AttackOf
2500,capec29,cwe366,AttackOf
2501,capec29,cwe370,AttackOf
2502,capec29,cwe362,AttackOf
2503,capec29,cwe662,AttackOf
2504,capec29,cwe691,AttackOf
2505,capec29,cwe663,AttackOf
2506,capec29,cwe665,AttackOf
2507,capec290,cwe200,AttackOf
2508,capec291,cwe200,AttackOf
2509,capec292,cwe200,AttackOf
2510,capec293,cwe200,AttackOf
2511,capec294,cwe200,AttackOf
2512,capec295,cwe200,AttackOf
2513,capec296,cwe200,AttackOf
2514,capec297,cwe200,AttackOf
2515,capec298,cwe200,AttackOf
2516,capec299,cwe200,AttackOf
2517,capec3,cwe173,AttackOf
2518,capec3,cwe41,AttackOf
2519,capec3,cwe172,AttackOf
2520,capec3,cwe179,AttackOf
2521,capec3,cwe180,AttackOf
2522,capec3,cwe181,AttackOf
2523,capec3,cwe183,AttackOf
2524,capec3,cwe184,AttackOf
2525,capec3,cwe20,AttackOf
2526,capec3,cwe74,AttackOf
2527,capec3,cwe697,AttackOf
2528,capec3,cwe707,AttackOf
2529,capec30,cwe270,AttackOf
2530,capec300,cwe200,AttackOf
2531,capec301,cwe200,AttackOf
2532,capec302,cwe200,AttackOf
2533,capec303,cwe200,AttackOf
2534,capec304,cwe200,AttackOf
2535,capec305,cwe200,AttackOf
2536,capec306,cwe200,AttackOf
2537,capec307,cwe200,AttackOf
2538,capec308,cwe200,AttackOf
2539,capec309,cwe200,AttackOf
2540,capec31,cwe565,AttackOf
2541,capec31,cwe302,AttackOf
2542,capec31,cwe311,AttackOf
2543,capec31,cwe113,AttackOf
2544,capec31,cwe539,AttackOf
2545,capec31,cwe20,AttackOf
2546,capec31,cwe315,AttackOf
2547,capec31,cwe384,AttackOf
2548,capec31,cwe472,AttackOf
2549,capec31,cwe602,AttackOf
2550,capec31,cwe642,AttackOf
2551,capec310,cwe200,AttackOf
2552,capec312,cwe200,AttackOf
2553,capec313,cwe200,AttackOf
2554,capec317,cwe200,AttackOf
2555,capec318,cwe200,AttackOf
2556,capec319,cwe200,AttackOf
2557,capec32,cwe80,AttackOf
2558,capec320,cwe200,AttackOf
2559,capec321,cwe200,AttackOf
2560,capec322,cwe200,AttackOf
2561,capec323,cwe200,AttackOf
2562,capec324,cwe200,AttackOf
2563,capec325,cwe200,AttackOf
2564,capec326,cwe200,AttackOf
2565,capec327,cwe200,AttackOf
2566,capec328,cwe200,AttackOf
2567,capec329,cwe200,AttackOf
2568,capec33,cwe444,AttackOf
2569,capec330,cwe200,AttackOf
2570,capec331,cwe204,AttackOf
2571,capec332,cwe204,AttackOf
2572,capec34,cwe74,AttackOf
2573,capec34,cwe113,AttackOf
2574,capec34,cwe138,AttackOf
2575,capec34,cwe436,AttackOf
2576,capec35,cwe94,AttackOf
2577,capec35,cwe96,AttackOf
2578,capec35,cwe95,AttackOf
2579,capec35,cwe97,AttackOf
2580,capec35,cwe272,AttackOf
2581,capec35,cwe59,AttackOf
2582,capec35,cwe282,AttackOf
2583,capec35,cwe270,AttackOf
2584,capec36,cwe306,AttackOf
2585,capec36,cwe693,AttackOf
2586,capec36,cwe695,AttackOf
2587,capec36,cwe1242,AttackOf
2588,capec37,cwe226,AttackOf
2589,capec37,cwe311,AttackOf
2590,capec37,cwe525,AttackOf
2591,capec37,cwe312,AttackOf
2592,capec37,cwe314,AttackOf
2593,capec37,cwe315,AttackOf
2594,capec37,cwe318,AttackOf
2595,capec37,cwe1239,AttackOf
2596,capec37,cwe1258,AttackOf
2597,capec37,cwe1266,AttackOf
2598,capec37,cwe1272,AttackOf
2599,capec37,cwe1278,AttackOf
2600,capec37,cwe1301,AttackOf
2601,capec37,cwe1330,AttackOf
2602,capec38,cwe426,AttackOf
2603,capec38,cwe427,AttackOf
2604,capec383,cwe311,AttackOf
2605,capec383,cwe319,AttackOf
2606,capec383,cwe419,AttackOf
2607,capec383,cwe602,AttackOf
2608,capec384,cwe471,AttackOf
2609,capec384,cwe345,AttackOf
2610,capec384,cwe346,AttackOf
2611,capec384,cwe602,AttackOf
2612,capec384,cwe311,AttackOf
2613,capec385,cwe471,AttackOf
2614,capec385,cwe345,AttackOf
2615,capec385,cwe346,AttackOf
2616,capec385,cwe602,AttackOf
2617,capec385,cwe311,AttackOf
2618,capec386,cwe471,AttackOf
2619,capec386,cwe345,AttackOf
2620,capec386,cwe346,AttackOf
2621,capec386,cwe602,AttackOf
2622,capec386,cwe311,AttackOf
2623,capec387,cwe471,AttackOf
2624,capec387,cwe345,AttackOf
2625,capec387,cwe346,AttackOf
2626,capec387,cwe602,AttackOf
2627,capec387,cwe311,AttackOf
2628,capec388,cwe471,AttackOf
2629,capec388,cwe345,AttackOf
2630,capec388,cwe346,AttackOf
2631,capec388,cwe602,AttackOf
2632,capec388,cwe311,AttackOf
2633,capec389,cwe353,AttackOf
2634,capec39,cwe353,AttackOf
2635,capec39,cwe285,AttackOf
2636,capec39,cwe302,AttackOf
2637,capec39,cwe472,AttackOf
2638,capec39,cwe565,AttackOf
2639,capec39,cwe315,AttackOf
2640,capec39,cwe539,AttackOf
2641,capec39,cwe384,AttackOf
2642,capec39,cwe233,AttackOf
2643,capec4,cwe291,AttackOf
2644,capec4,cwe173,AttackOf
2645,capec40,cwe77,AttackOf
2646,capec401,cwe1263,AttackOf
2647,capec402,cwe285,AttackOf
2648,capec41,cwe150,AttackOf
2649,capec41,cwe88,AttackOf
2650,capec41,cwe697,AttackOf
2651,capec42,cwe120,AttackOf
2652,capec42,cwe119,AttackOf
2653,capec42,cwe74,AttackOf
2654,capec42,cwe20,AttackOf
2655,capec43,cwe179,AttackOf
2656,capec43,cwe181,AttackOf
2657,capec43,cwe184,AttackOf
2658,capec43,cwe183,AttackOf
2659,capec43,cwe77,AttackOf
2660,capec43,cwe78,AttackOf
2661,capec43,cwe74,AttackOf
2662,capec43,cwe20,AttackOf
2663,capec43,cwe697,AttackOf
2664,capec43,cwe707,AttackOf
2665,capec439,cwe1269,AttackOf
2666,capec44,cwe120,AttackOf
2667,capec44,cwe119,AttackOf
2668,capec44,cwe697,AttackOf
2669,capec441,cwe284,AttackOf
2670,capec442,cwe506,AttackOf
2671,capec448,cwe506,AttackOf
2672,capec45,cwe120,AttackOf
2673,capec45,cwe285,AttackOf
2674,capec45,cwe302,AttackOf
2675,capec45,cwe118,AttackOf
2676,capec45,cwe119,AttackOf
2677,capec45,cwe74,AttackOf
2678,capec45,cwe20,AttackOf
2679,capec45,cwe680,AttackOf
2680,capec45,cwe697,AttackOf
2681,capec456,cwe1257,AttackOf
2682,capec456,cwe1260,AttackOf
2683,capec456,cwe1274,AttackOf
2684,capec456,cwe1312,AttackOf
2685,capec456,cwe1316,AttackOf
2686,capec457,cwe1299,AttackOf
2687,capec458,cwe1282,AttackOf
2688,capec459,cwe327,AttackOf
2689,capec459,cwe295,AttackOf
2690,capec459,cwe290,AttackOf
2691,capec46,cwe120,AttackOf
2692,capec46,cwe118,AttackOf
2693,capec46,cwe119,AttackOf
2694,capec46,cwe74,AttackOf
2695,capec46,cwe20,AttackOf
2696,capec46,cwe680,AttackOf
2697,capec46,cwe733,AttackOf
2698,capec46,cwe697,AttackOf
2699,capec460,cwe88,AttackOf
2700,capec460,cwe147,AttackOf
2701,capec460,cwe235,AttackOf
2702,capec461,cwe328,AttackOf
2703,capec461,cwe290,AttackOf
2704,capec462,cwe385,AttackOf
2705,capec462,cwe352,AttackOf
2706,capec462,cwe208,AttackOf
2707,capec463,cwe209,AttackOf
2708,capec463,cwe514,AttackOf
2709,capec463,cwe649,AttackOf
2710,capec463,cwe347,AttackOf
2711,capec463,cwe354,AttackOf
2712,capec463,cwe696,AttackOf
2713,capec464,cwe359,AttackOf
2714,capec465,cwe441,AttackOf
2715,capec466,cwe300,AttackOf
2716,capec467,cwe352,AttackOf
2717,capec467,cwe359,AttackOf
2718,capec468,cwe707,AttackOf
2719,capec468,cwe149,AttackOf
2720,capec468,cwe177,AttackOf
2721,capec468,cwe838,AttackOf
2722,capec469,cwe770,AttackOf
2723,capec469,cwe772,AttackOf
2724,capec47,cwe120,AttackOf
2725,capec47,cwe119,AttackOf
2726,capec47,cwe118,AttackOf
2727,capec47,cwe130,AttackOf
2728,capec47,cwe131,AttackOf
2729,capec47,cwe74,AttackOf
2730,capec47,cwe20,AttackOf
2731,capec47,cwe680,AttackOf
2732,capec47,cwe697,AttackOf
2733,capec470,cwe250,AttackOf
2734,capec470,cwe89,AttackOf
2735,capec471,cwe427,AttackOf
2736,capec472,cwe200,AttackOf
2737,capec473,cwe20,AttackOf
2738,capec473,cwe327,AttackOf
2739,capec473,cwe290,AttackOf
2740,capec474,cwe522,AttackOf
2741,capec475,cwe347,AttackOf
2742,capec475,cwe327,AttackOf
2743,capec475,cwe295,AttackOf
2744,capec476,cwe290,AttackOf
2745,capec477,cwe693,AttackOf
2746,capec477,cwe311,AttackOf
2747,capec477,cwe319,AttackOf
2748,capec478,cwe284,AttackOf
2749,capec479,cwe284,AttackOf
2750,capec48,cwe241,AttackOf
2751,capec48,cwe706,AttackOf
2752,capec480,cwe693,AttackOf
2753,capec481,cwe923,AttackOf
2754,capec482,cwe770,AttackOf
2755,capec485,cwe330,AttackOf
2756,capec486,cwe770,AttackOf
2757,capec487,cwe770,AttackOf
2758,capec488,cwe770,AttackOf
2759,capec489,cwe770,AttackOf
2760,capec49,cwe521,AttackOf
2761,capec49,cwe262,AttackOf
2762,capec49,cwe263,AttackOf
2763,capec49,cwe257,AttackOf
2764,capec49,cwe654,AttackOf
2765,capec49,cwe307,AttackOf
2766,capec49,cwe308,AttackOf
2767,capec49,cwe309,AttackOf
2768,capec490,cwe770,AttackOf
2769,capec491,cwe770,AttackOf
2770,capec492,cwe400,AttackOf
2771,capec492,cwe1333,AttackOf
2772,capec493,cwe770,AttackOf
2773,capec494,cwe770,AttackOf
2774,capec494,cwe404,AttackOf
2775,capec495,cwe770,AttackOf
2776,capec495,cwe404,AttackOf
2777,capec496,cwe770,AttackOf
2778,capec496,cwe404,AttackOf
2779,capec497,cwe200,AttackOf
2780,capec498,cwe359,AttackOf
2781,capec499,cwe925,AttackOf
2782,capec5,cwe285,AttackOf
2783,capec50,cwe522,AttackOf
2784,capec50,cwe640,AttackOf
2785,capec500,cwe749,AttackOf
2786,capec500,cwe940,AttackOf
2787,capec501,cwe923,AttackOf
2788,capec502,cwe284,AttackOf
2789,capec503,cwe284,AttackOf
2790,capec504,cwe1021,AttackOf
2791,capec506,cwe1021,AttackOf
2792,capec508,cwe200,AttackOf
2793,capec508,cwe359,AttackOf
2794,capec509,cwe522,AttackOf
2795,capec509,cwe308,AttackOf
2796,capec509,cwe309,AttackOf
2797,capec509,cwe294,AttackOf
2798,capec509,cwe263,AttackOf
2799,capec509,cwe262,AttackOf
2800,capec509,cwe521,AttackOf
2801,capec51,cwe285,AttackOf
2802,capec51,cwe74,AttackOf
2803,capec51,cwe693,AttackOf
2804,capec510,cwe346,AttackOf
2805,capec52,cwe158,AttackOf
2806,capec52,cwe172,AttackOf
2807,capec52,cwe173,AttackOf
2808,capec52,cwe74,AttackOf
2809,capec52,cwe20,AttackOf
2810,capec52,cwe697,AttackOf
2811,capec52,cwe707,AttackOf
2812,capec528,cwe770,AttackOf
2813,capec53,cwe158,AttackOf
2814,capec53,cwe172,AttackOf
2815,capec53,cwe173,AttackOf
2816,capec53,cwe74,AttackOf
2817,capec53,cwe20,AttackOf
2818,capec53,cwe697,AttackOf
2819,capec53,cwe707,AttackOf
2820,capec533,cwe494,AttackOf
2821,capec536,cwe284,AttackOf
2822,capec538,cwe494,AttackOf
2823,capec538,cwe829,AttackOf
2824,capec54,cwe209,AttackOf
2825,capec540,cwe125,AttackOf
2826,capec541,cwe204,AttackOf
2827,capec541,cwe205,AttackOf
2828,capec541,cwe208,AttackOf
2829,capec545,cwe1239,AttackOf
2830,capec545,cwe1243,AttackOf
2831,capec545,cwe1258,AttackOf
2832,capec545,cwe1266,AttackOf
2833,capec545,cwe1272,AttackOf
2834,capec545,cwe1278,AttackOf
2835,capec545,cwe1323,AttackOf
2836,capec545,cwe1330,AttackOf
2837,capec546,cwe284,AttackOf
2838,capec546,cwe1266,AttackOf
2839,capec546,cwe1272,AttackOf
2840,capec549,cwe829,AttackOf
2841,capec55,cwe261,AttackOf
2842,capec55,cwe521,AttackOf
2843,capec55,cwe262,AttackOf
2844,capec55,cwe263,AttackOf
2845,capec55,cwe654,AttackOf
2846,capec55,cwe916,AttackOf
2847,capec55,cwe308,AttackOf
2848,capec55,cwe309,AttackOf
2849,capec550,cwe284,AttackOf
2850,capec551,cwe284,AttackOf
2851,capec551,cwe522,AttackOf
2852,capec552,cwe284,AttackOf
2853,capec554,cwe424,AttackOf
2854,capec554,cwe1299,AttackOf
2855,capec555,cwe522,AttackOf
2856,capec555,cwe308,AttackOf
2857,capec555,cwe309,AttackOf
2858,capec555,cwe294,AttackOf
2859,capec555,cwe263,AttackOf
2860,capec555,cwe262,AttackOf
2861,capec555,cwe521,AttackOf
2862,capec556,cwe284,AttackOf
2863,capec558,cwe284,AttackOf
2864,capec560,cwe522,AttackOf
2865,capec560,cwe307,AttackOf
2866,capec560,cwe308,AttackOf
2867,capec560,cwe309,AttackOf
2868,capec560,cwe262,AttackOf
2869,capec560,cwe263,AttackOf
2870,capec560,cwe654,AttackOf
2871,capec560,cwe1273,AttackOf
2872,capec561,cwe522,AttackOf
2873,capec561,cwe308,AttackOf
2874,capec561,cwe309,AttackOf
2875,capec561,cwe294,AttackOf
2876,capec561,cwe263,AttackOf
2877,capec561,cwe262,AttackOf
2878,capec561,cwe521,AttackOf
2879,capec562,cwe284,AttackOf
2880,capec563,cwe284,AttackOf
2881,capec564,cwe284,AttackOf
2882,capec565,cwe521,AttackOf
2883,capec565,cwe262,AttackOf
2884,capec565,cwe263,AttackOf
2885,capec565,cwe654,AttackOf
2886,capec565,cwe307,AttackOf
2887,capec565,cwe308,AttackOf
2888,capec565,cwe309,AttackOf
2889,capec57,cwe300,AttackOf
2890,capec57,cwe287,AttackOf
2891,capec57,cwe693,AttackOf
2892,capec573,cwe200,AttackOf
2893,capec574,cwe200,AttackOf
2894,capec575,cwe200,AttackOf
2895,capec576,cwe200,AttackOf
2896,capec577,cwe200,AttackOf
2897,capec578,cwe284,AttackOf
2898,capec579,cwe15,AttackOf
2899,capec58,cwe267,AttackOf
2900,capec58,cwe269,AttackOf
2901,capec580,cwe204,AttackOf
2902,capec580,cwe205,AttackOf
2903,capec580,cwe208,AttackOf
2904,capec586,cwe502,AttackOf
2905,capec587,cwe1021,AttackOf
2906,capec588,cwe79,AttackOf
2907,capec588,cwe20,AttackOf
2908,capec588,cwe83,AttackOf
2909,capec589,cwe300,AttackOf
2910,capec59,cwe290,AttackOf
2911,capec59,cwe330,AttackOf
2912,capec59,cwe331,AttackOf
2913,capec59,cwe346,AttackOf
2914,capec59,cwe488,AttackOf
2915,capec59,cwe539,AttackOf
2916,capec59,cwe200,AttackOf
2917,capec59,cwe6,AttackOf
2918,capec59,cwe285,AttackOf
2919,capec59,cwe384,AttackOf
2920,capec59,cwe693,AttackOf
2921,capec590,cwe300,AttackOf
2922,capec591,cwe79,AttackOf
2923,capec592,cwe79,AttackOf
2924,capec593,cwe287,AttackOf
2925,capec594,cwe940,AttackOf
2926,capec595,cwe940,AttackOf
2927,capec596,cwe940,AttackOf
2928,capec597,cwe36,AttackOf
2929,capec6,cwe74,AttackOf
2930,capec6,cwe146,AttackOf
2931,capec6,cwe184,AttackOf
2932,capec6,cwe78,AttackOf
2933,capec6,cwe185,AttackOf
2934,capec6,cwe697,AttackOf
2935,capec60,cwe294,AttackOf
2936,capec60,cwe290,AttackOf
2937,capec60,cwe346,AttackOf
2938,capec60,cwe384,AttackOf
2939,capec60,cwe488,AttackOf
2940,capec60,cwe539,AttackOf
2941,capec60,cwe200,AttackOf
2942,capec60,cwe285,AttackOf
2943,capec60,cwe664,AttackOf
2944,capec60,cwe732,AttackOf
2945,capec600,cwe522,AttackOf
2946,capec600,cwe307,AttackOf
2947,capec600,cwe308,AttackOf
2948,capec600,cwe309,AttackOf
2949,capec600,cwe262,AttackOf
2950,capec600,cwe263,AttackOf
2951,capec600,cwe654,AttackOf
2952,capec606,cwe757,AttackOf
2953,capec608,cwe327,AttackOf
2954,capec609,cwe311,AttackOf
2955,capec61,cwe384,AttackOf
2956,capec61,cwe664,AttackOf
2957,capec61,cwe732,AttackOf
2958,capec612,cwe201,AttackOf
2959,capec612,cwe300,AttackOf
2960,capec613,cwe201,AttackOf
2961,capec613,cwe300,AttackOf
2962,capec614,cwe327,AttackOf
2963,capec615,cwe300,AttackOf
2964,capec616,cwe200,AttackOf
2965,capec618,cwe201,AttackOf
2966,capec619,cwe201,AttackOf
2967,capec62,cwe352,AttackOf
2968,capec62,cwe306,AttackOf
2969,capec62,cwe664,AttackOf
2970,capec62,cwe732,AttackOf
2971,capec62,cwe1275,AttackOf
2972,capec620,cwe757,AttackOf
2973,capec621,cwe201,AttackOf
2974,capec622,cwe201,AttackOf
2975,capec623,cwe201,AttackOf
2976,capec624,cwe1247,AttackOf
2977,capec624,cwe1248,AttackOf
2978,capec624,cwe1256,AttackOf
2979,capec624,cwe1319,AttackOf
2980,capec624,cwe1332,AttackOf
2981,capec624,cwe1334,AttackOf
2982,capec624,cwe1338,AttackOf
2983,capec624,cwe1351,AttackOf
2984,capec625,cwe1247,AttackOf
2985,capec625,cwe1248,AttackOf
2986,capec625,cwe1256,AttackOf
2987,capec625,cwe1319,AttackOf
2988,capec625,cwe1332,AttackOf
2989,capec625,cwe1334,AttackOf
2990,capec625,cwe1338,AttackOf
2991,capec625,cwe1351,AttackOf
2992,capec63,cwe79,AttackOf
2993,capec63,cwe20,AttackOf
2994,capec632,cwe1007,AttackOf
2995,capec633,cwe287,AttackOf
2996,capec633,cwe1270,AttackOf
2997,capec634,cwe267,AttackOf
2998,capec635,cwe162,AttackOf
2999,capec636,cwe506,AttackOf
3000,capec637,cwe267,AttackOf
3001,capec639,cwe552,AttackOf
3002,capec64,cwe177,AttackOf
3003,capec64,cwe173,AttackOf
3004,capec64,cwe172,AttackOf
3005,capec64,cwe73,AttackOf
3006,capec64,cwe22,AttackOf
3007,capec64,cwe74,AttackOf
3008,capec64,cwe20,AttackOf
3009,capec64,cwe697,AttackOf
3010,capec64,cwe707,AttackOf
3011,capec640,cwe114,AttackOf
3012,capec640,cwe829,AttackOf
3013,capec641,cwe706,AttackOf
3014,capec642,cwe732,AttackOf
3015,capec643,cwe267,AttackOf
3016,capec643,cwe200,AttackOf
3017,capec644,cwe522,AttackOf
3018,capec644,cwe836,AttackOf
3019,capec644,cwe308,AttackOf
3020,capec644,cwe294,AttackOf
3021,capec645,cwe522,AttackOf
3022,capec645,cwe294,AttackOf
3023,capec645,cwe308,AttackOf
3024,capec646,cwe200,AttackOf
3025,capec647,cwe285,AttackOf
3026,capec648,cwe267,AttackOf
3027,capec649,cwe46,AttackOf
3028,capec65,cwe319,AttackOf
3029,capec65,cwe311,AttackOf
3030,capec65,cwe318,AttackOf
3031,capec65,cwe693,AttackOf
3032,capec650,cwe287,AttackOf
3033,capec650,cwe553,AttackOf
3034,capec651,cwe200,AttackOf
3035,capec652,cwe522,AttackOf
3036,capec652,cwe307,AttackOf
3037,capec652,cwe308,AttackOf
3038,capec652,cwe309,AttackOf
3039,capec652,cwe262,AttackOf
3040,capec652,cwe263,AttackOf
3041,capec652,cwe654,AttackOf
3042,capec652,cwe294,AttackOf
3043,capec652,cwe836,AttackOf
3044,capec653,cwe522,AttackOf
3045,capec653,cwe307,AttackOf
3046,capec653,cwe308,AttackOf
3047,capec653,cwe309,AttackOf
3048,capec653,cwe262,AttackOf
3049,capec653,cwe263,AttackOf
3050,capec653,cwe654,AttackOf
3051,capec654,cwe1021,AttackOf
3052,capec657,cwe494,AttackOf
3053,capec66,cwe89,AttackOf
3054,capec66,cwe1286,AttackOf
3055,capec660,cwe829,AttackOf
3056,capec661,cwe489,AttackOf
3057,capec662,cwe300,AttackOf
3058,capec662,cwe494,AttackOf
3059,capec663,cwe1037,AttackOf
3060,capec663,cwe1303,AttackOf
3061,capec663,cwe1264,AttackOf
3062,capec664,cwe918,AttackOf
3063,capec664,cwe20,AttackOf
3064,capec665,cwe345,AttackOf
3065,capec665,cwe353,AttackOf
3066,capec665,cwe288,AttackOf
3067,capec665,cwe1188,AttackOf
3068,capec665,cwe862,AttackOf
3069,capec666,cwe404,AttackOf
3070,capec667,cwe290,AttackOf
3071,capec668,cwe425,AttackOf
3072,capec668,cwe285,AttackOf
3073,capec668,cwe693,AttackOf
3074,capec67,cwe120,AttackOf
3075,capec67,cwe134,AttackOf
3076,capec67,cwe74,AttackOf
3077,capec67,cwe20,AttackOf
3078,capec67,cwe680,AttackOf
3079,capec67,cwe697,AttackOf
3080,capec675,cwe1266,AttackOf
3081,capec676,cwe943,AttackOf
3082,capec676,cwe1286,AttackOf
3083,capec679,cwe1222,AttackOf
3084,capec679,cwe1252,AttackOf
3085,capec679,cwe1257,AttackOf
3086,capec679,cwe1260,AttackOf
3087,capec679,cwe1274,AttackOf
3088,capec679,cwe1282,AttackOf
3089,capec679,cwe1312,AttackOf
3090,capec679,cwe1316,AttackOf
